Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.003869350,0,r(0x72),(149)(0x95),Write,ACK
0.004145810,2,~(0x7E),BS (0x08),Write,ACK
0.004238390,2,~(0x7E),NUL(0x00),Write,ACK
0.004488420,4,s(0x73),LF (0x0A),Read,ACK
0.004770140,6,~(0x7E),HT (0x09),Write,ACK
0.004862720,6,~(0x7E),NUL(0x00),Write,ACK
0.005123930,8,r(0x72),(150)(0x96),Write,ACK
0.005384550,10,DEL(0x7F),ENQ(0x05),Read,ACK
0.005477120,10,DEL(0x7F),NUL(0x00),Read,ACK
0.005747420,12,s(0x73),(158)(0x9E),Read,NAK
0.006007410,14,~(0x7E),VT (0x0B),Write,ACK
0.006099990,14,~(0x7E),NUL(0x00),Write,ACK
0.006360750,16,r(0x72),(151)(0x97),Write,NAK
0.006616540,18,?(0x3F),ACK(0x06),Read,ACK
0.006709120,18,?(0x3F),NUL(0x00),Read,ACK
0.006886700,,y(0x79),,Read,NAK
0.006968990,20,y(0x79),STX(0x02),Read,NAK
0.007240060,22,~(0x7E),CR (0x0D),Write,ACK
0.007332650,22,~(0x7E),NUL(0x00),Write,ACK
0.007592850,24,r(0x72),(230)(0xE6),Write,ACK
0.007851310,26,~(0x7E),SO (0x0E),Write,ACK
0.007943890,26,~(0x7E),NUL(0x00),Write,ACK
0.008203460,28,r(0x72),(137)(0x89),Write,NAK
0.008452520,30,?(0x3F),BEL(0x07),Read,NAK
0.008545110,30,?(0x3F),NUL(0x00),Read,ACK
0.008814720,32,s(0x73),SOH(0x01),Read,NAK
0.009074920,34,~(0x7E),DLE(0x10),Write,ACK
0.009167500,34,~(0x7E),(198)(0xC6),Write,ACK
0.009429830,36,r(0x72),(148)(0x94),Write,ACK
0.009692030,38,~(0x7E),DC1(0x11),Write,ACK
0.009784610,38,~(0x7E),a(0x61),Write,ACK
0.009954150,,9(0x39),,Read,NAK
0.010026170,40,9(0x39),(176)(0xB0),Read,NAK
0.010306230,42,~(0x7E),DC2(0x12),Write,ACK
0.010398810,42,~(0x7E),NUL(0x00),Write,ACK
0.010661050,44,r(0x72),(149)(0x95),Write,ACK
0.010830610,,DEL(0x7F),,Read,NAK
0.010902610,46,DEL(0x7F),EOT(0x04),Read,NAK
0.010995190,46,DEL(0x7F),(177)(0xB1),Read,NAK
0.011277400,48,s(0x73),DC4(0x14),Read,NAK
0.011535540,50,~(0x7E),DC4(0x14),Write,ACK
0.011628140,50,~(0x7E),a(0x61),Write,ACK
0.011890250,52,r(0x72),(150)(0x96),Write,ACK
0.012152370,54,~(0x7E),SUB(0x1A),Write,NAK
0.012234670,54,~(0x7E),NUL(0x00),Write,ACK
0.012507120,56,s(0x73),(159)(0x9F),Read,ACK
0.012766400,58,~(0x7E),SYN(0x16),Write,ACK
0.012858980,58,~(0x7E),(198)(0xC6),Write,ACK
0.013125120,60,r(0x72),(151)(0x97),Write,ACK
0.013386580,62,~(0x7E),ETB(0x17),Write,ACK
0.013479160,62,~(0x7E),a(0x61),Write,ACK
0.013648500,,s(0x73),,Read,NAK
0.013730790,64,s(0x73),STX(0x02),Read,NAK
0.013999130,66,~(0x7E),CAN(0x18),Write,ACK
0.014091680,66,~(0x7E),NUL(0x00),Write,ACK
0.014354870,68,r(0x72),(230)(0xE6),Write,ACK
0.014664020,70,~(0x7E),FS (0x1C),Write,NAK
0.014746320,70,~(0x7E),NUL(0x00),Write,ACK
0.015002530,72,~(0x7E),CR (0x0D),Write,ACK
0.015084820,72,~(0x7E),NUL(0x00),Write,ACK
0.015341060,74,~(0x7E),CR (0x0D),Write,NAK
0.015423360,74,~(0x7E),NUL(0x00),Write,ACK
0.015679030,76,~(0x7E),FS (0x1C),Write,ACK
0.015761320,76,~(0x7E),NUL(0x00),Write,ACK
0.016002900,78,~(0x7E),SO (0x0E),Write,NAK
0.016095480,78,~(0x7E),NUL(0x00),Write,ACK
0.016349120,80,DEL(0x7F),SI (0x0F),Read,ACK
0.016441700,80,DEL(0x7F),NUL(0x00),Read,ACK
0.016697780,82,~(0x7E),US (0x1F),Write,ACK
0.016790360,82,~(0x7E),NUL(0x00),Write,ACK
0.017039170,84,~(0x7E),(SP)(0x20),Write,ACK
0.017131750,84,~(0x7E),NUL(0x00),Write,ACK
0.017377220,86,~(0x7E),!(0x21),Write,ACK
0.017469810,86,~(0x7E),NUL(0x00),Write,ACK
0.017716170,88,~(0x7E),"(0x22),Write,ACK
0.017808760,88,~(0x7E),NUL(0x00),Write,ACK
0.018054310,90,~(0x7E),#(0x23),Write,ACK
0.018146890,90,~(0x7E),NUL(0x00),Write,ACK
0.018392920,92,~(0x7E),$(0x24),Write,ACK
0.018485470,92,~(0x7E),NUL(0x00),Write,ACK
0.018727540,94,~(0x7E),SOH(0x01),Write,ACK
0.018820110,94,~(0x7E),NUL(0x00),Write,ACK
0.019065410,96,~(0x7E),STX(0x02),Write,ACK
0.019157990,96,~(0x7E),NUL(0x00),Write,ACK
0.019403870,98,~(0x7E),ETX(0x03),Write,ACK
0.019496540,98,~(0x7E),NUL(0x00),Write,ACK
0.019741940,100,~(0x7E),%(0x25),Write,ACK
0.019834520,100,~(0x7E),NUL(0x00),Write,ACK
0.021213480,102,~(0x7E),&(0x26),Write,ACK
0.021306060,102,~(0x7E),SOH(0x01),Write,ACK
0.021552100,104,~(0x7E),'(0x27),Write,ACK
0.021644680,104,~(0x7E),SOH(0x01),Write,ACK
0.021876830,106,DEL(0x7F),SYN(0x16),Read,ACK
0.021959130,106,DEL(0x7F),NUL(0x00),Read,ACK
0.036063830,108,~(0x7E),)(0x29),Write,ACK
0.036156410,108,~(0x7E),NUL(0x00),Write,NAK
0.036420400,110,~(0x7E),*(0x2A),Write,ACK
0.036512980,110,~(0x7E),SOH(0x01),Write,ACK
0.036760420,112,~(0x7E),+(0x2B),Write,ACK
0.036852980,112,~(0x7E),NUL(0x00),Write,NAK
0.037104310,114,~(0x7E),,(0x2C),Write,ACK
0.037196890,114,~(0x7E),SOH(0x01),Write,ACK
0.037440880,116,DEL(0x7F),SYN(0x16),Read,NAK
0.037533470,116,DEL(0x7F),NUL(0x00),Read,NAK
0.037776280,118,DEL(0x7F),ETB(0x17),Read,ACK
0.037868850,118,DEL(0x7F),NUL(0x00),Read,NAK
0.038134850,120,~(0x7E),/(0x2F),Write,NAK
0.038206860,120,~(0x7E),(128)(0x80),Write,ACK
0.038462880,122,?(0x3F),CAN(0x18),Read,ACK
0.038555460,122,?(0x3F),NUL(0x00),Read,NAK
0.038811570,124,~(0x7E),1(0x31),Write,ACK
0.038904160,124,~(0x7E),SOH(0x01),Write,ACK
0.039149380,126,~(0x7E),9(0x39),Write,ACK
0.039231660,126,~(0x7E),NUL(0x00),Write,NAK
0.039487680,128,~(0x7E),3(0x33),Write,ACK
0.039580350,128,~(0x7E),SOH(0x01),Write,ACK
0.039826450,130,~(0x7E),4(0x34),Write,ACK
0.039919030,130,~(0x7E),SOH(0x01),Write,ACK
0.040150980,132,~(0x7E),SUB(0x1A),Write,NAK
0.040243590,132,~(0x7E),NUL(0x00),Write,NAK
0.040499620,134,~(0x7E),6(0x36),Write,ACK
0.040592230,134,~(0x7E),NUL(0x00),Write,NAK
0.040838100,136,~(0x7E),7(0x37),Write,ACK
0.040930690,136,~(0x7E),SOH(0x01),Write,ACK
0.041175960,138,~(0x7E),8(0x38),Write,ACK
0.041268540,138,~(0x7E),SOH(0x01),Write,ACK
0.041514100,140,~(0x7E),9(0x39),Write,ACK
0.041606680,140,~(0x7E),SOH(0x01),Write,ACK
0.041851910,142,~(0x7E),:(0x3A),Write,ACK
0.041944490,142,~(0x7E),SOH(0x01),Write,ACK
0.042189820,144,~(0x7E),;(0x3B),Write,ACK
0.042282400,144,~(0x7E),SOH(0x01),Write,ACK
0.042514160,146,DEL(0x7F),RS (0x1E),Read,ACK
0.042606770,146,DEL(0x7F),NUL(0x00),Read,NAK
0.042862200,148,~(0x7E),=(0x3D),Write,ACK
0.042954820,148,~(0x7E),SOH(0x01),Write,ACK
0.043200420,150,~(0x7E),>(0x3E),Write,ACK
0.043293000,150,~(0x7E),SOH(0x01),Write,ACK
0.043528370,152,DEL(0x7F),US (0x1F),Read,NAK
0.043620970,152,DEL(0x7F),NUL(0x00),Read,NAK
0.043876370,154,~(0x7E),@(0x40),Write,ACK
0.043968950,154,~(0x7E),SOH(0x01),Write,ACK
0.044214170,156,~(0x7E),A(0x41),Write,ACK
0.044296490,156,~(0x7E),NUL(0x00),Write,NAK
0.044552270,158,~(0x7E),!(0x21),Write,ACK
0.044634580,158,~(0x7E),NUL(0x00),Write,NAK
0.044949110,160,~(0x7E),C(0x43),Write,ACK
0.045041680,160,~(0x7E),SOH(0x01),Write,ACK
0.045286360,162,~(0x7E),D(0x44),Write,ACK
0.045378940,162,~(0x7E),SOH(0x01),Write,ACK
0.045622460,164,~(0x7E),b(0x62),Write,NAK
0.045704750,164,~(0x7E),NUL(0x00),Write,NAK
0.045958230,166,~(0x7E),F(0x46),Write,ACK
0.046050810,166,~(0x7E),SOH(0x01),Write,ACK
0.046294030,168,~(0x7E),G(0x47),Write,ACK
0.046386610,168,~(0x7E),SOH(0x01),Write,ACK
0.046619460,170,?(0x3F),$(0x24),Read,ACK
0.046712040,170,?(0x3F),NUL(0x00),Read,ACK
0.046965540,172,~(0x7E),L(0x4C),Write,NAK
0.047047840,172,~(0x7E),NUL(0x00),Write,NAK
0.047289100,174,DEL(0x7F),DC2(0x12),Read,NAK
0.047381690,174,DEL(0x7F),NUL(0x00),Read,ACK
0.047896450,176,~(0x7E),EOT(0x04),Write,ACK
0.047989030,176,~(0x7E),NUL(0x00),Write,ACK
0.048233780,178,~(0x7E),ENQ(0x05),Write,ACK
0.048326350,178,~(0x7E),NUL(0x00),Write,ACK
0.048569720,180,~(0x7E),ACK(0x06),Write,ACK
0.048662310,180,~(0x7E),NUL(0x00),Write,ACK
0.049089690,182,~(0x7E),BEL(0x07),Write,ACK
0.049182270,182,~(0x7E),NUL(0x00),Write,ACK
0.049426960,184,~(0x7E),BS (0x08),Write,ACK
0.049519550,184,~(0x7E),NUL(0x00),Write,ACK
0.049768340,186,~(0x7E),HT (0x09),Write,ACK
0.049860920,186,~(0x7E),NUL(0x00),Write,ACK
0.050104440,188,~(0x7E),LF (0x0A),Write,ACK
0.050197030,188,~(0x7E),NUL(0x00),Write,ACK
0.050430690,190,~(0x7E),ENQ(0x05),Write,NAK
0.050523260,190,~(0x7E),NUL(0x00),Write,ACK
0.050776960,192,~(0x7E),FF (0x0C),Write,ACK
0.050869540,192,~(0x7E),NUL(0x00),Write,ACK
0.051113060,194,~(0x7E),CR (0x0D),Write,ACK
0.051205630,194,~(0x7E),NUL(0x00),Write,ACK
0.051438240,196,DEL(0x7F),BEL(0x07),Read,ACK
0.051530820,196,DEL(0x7F),NUL(0x00),Read,ACK
0.051773940,198,DEL(0x7F),BEL(0x07),Read,NAK
0.051866520,198,DEL(0x7F),NUL(0x00),Read,ACK
0.052120290,200,~(0x7E),BS (0x08),Write,ACK
0.052202590,200,~(0x7E),NUL(0x00),Write,ACK
0.052455870,202,~(0x7E),DC1(0x11),Write,ACK
0.052548460,202,~(0x7E),NUL(0x00),Write,ACK
0.052791670,204,~(0x7E),DC2(0x12),Write,ACK
0.052884250,204,~(0x7E),NUL(0x00),Write,ACK
0.053128010,206,~(0x7E),DC3(0x13),Write,ACK
0.053220600,206,~(0x7E),(198)(0xC6),Write,ACK
0.053464090,208,~(0x7E),DC4(0x14),Write,ACK
0.053556690,208,~(0x7E),a(0x61),Write,ACK
0.053798870,210,~(0x7E),NAK(0x15),Write,ACK
0.053891450,210,~(0x7E),NUL(0x00),Write,ACK
0.067951040,212,~(0x7E),SYN(0x16),Write,ACK
0.068043610,212,~(0x7E),(227)(0xE3),Write,ACK
0.068295600,214,~(0x7E),VT (0x0B),Write,NAK
0.068388170,214,~(0x7E),0(0x30),Write,NAK
0.068642920,216,~(0x7E),FF (0x0C),Write,ACK
0.068725240,216,~(0x7E),NUL(0x00),Write,ACK
0.068981050,218,~(0x7E),EM (0x19),Write,ACK
0.069073640,218,~(0x7E),(198)(0xC6),Write,ACK
0.069375260,220,DEL(0x7F),CR (0x0D),Read,ACK
0.069467850,220,DEL(0x7F),0(0x30),Read,NAK
0.069724020,222,~(0x7E),GS (0x1D),Write,NAK
0.069806310,222,~(0x7E),NUL(0x00),Write,ACK
0.070111080,224,~(0x7E),SO (0x0E),Write,ACK
0.070193370,224,~(0x7E),NUL(0x00),Write,ACK
0.070450030,226,~(0x7E),GS (0x1D),Write,ACK
0.070542610,226,~(0x7E),NUL(0x00),Write,ACK
0.070788050,228,~(0x7E),RS (0x1E),Write,ACK
0.070880640,228,~(0x7E),NUL(0x00),Write,ACK
0.071129910,230,~(0x7E),US (0x1F),Write,ACK
0.071222490,230,~(0x7E),NUL(0x00),Write,ACK
0.071465400,232,~(0x7E),(SP)(0x20),Write,ACK
0.071557980,232,~(0x7E),NUL(0x00),Write,ACK
0.071804070,234,~(0x7E),!(0x21),Write,ACK
0.071896650,234,~(0x7E),NUL(0x00),Write,ACK
0.072132130,236,DEL(0x7F),DC1(0x11),Read,ACK
0.072224720,236,DEL(0x7F),NUL(0x00),Read,ACK
0.072480540,238,~(0x7E),#(0x23),Write,ACK
0.072573130,238,~(0x7E),NUL(0x00),Write,ACK
0.072818930,240,~(0x7E),DC2(0x12),Write,ACK
0.072901240,240,~(0x7E),NUL(0x00),Write,ACK
0.073158110,242,~(0x7E),SOH(0x01),Write,ACK
0.073250690,242,~(0x7E),NUL(0x00),Write,ACK
0.073491940,244,~(0x7E),STX(0x02),Write,ACK
0.073584520,244,~(0x7E),NUL(0x00),Write,ACK
0.073830380,246,~(0x7E),ETX(0x03),Write,ACK
0.073923000,246,~(0x7E),NUL(0x00),Write,ACK
0.074168930,248,~(0x7E),%(0x25),Write,ACK
0.074261510,248,~(0x7E),NUL(0x00),Write,ACK
0.075646300,250,~(0x7E),&(0x26),Write,ACK
0.075738890,250,~(0x7E),NUL(0x00),Write,NAK
0.075984920,252,~(0x7E),3(0x33),Write,NAK
0.076067210,252,~(0x7E),NUL(0x00),Write,NAK
0.076323560,254,~(0x7E),((0x28),Write,ACK
0.076416140,254,~(0x7E),SOH(0x01),Write,ACK
0.076656370,256,~(0x7E),)(0x29),Write,ACK
0.076748960,256,~(0x7E),SOH(0x01),Write,ACK
0.077006290,258,~(0x7E),*(0x2A),Write,ACK
0.077098870,258,~(0x7E),SOH(0x01),Write,ACK
0.077344730,260,~(0x7E),+(0x2B),Write,ACK
0.077437300,260,~(0x7E),SOH(0x01),Write,ACK
0.077672460,262,DEL(0x7F),SYN(0x16),Read,ACK
0.077754770,262,DEL(0x7F),NUL(0x00),Read,ACK
0.078010760,264,DEL(0x7F),SYN(0x16),Read,NAK
0.078103330,264,DEL(0x7F),NUL(0x00),Read,NAK
0.078359950,266,~(0x7E),.(0x2E),Write,ACK
0.078452620,266,~(0x7E),SOH(0x01),Write,ACK
0.078697940,268,~(0x7E),/(0x2F),Write,ACK
0.078790510,268,~(0x7E),SOH(0x01),Write,ACK
0.079031530,270,~(0x7E),0(0x30),Write,ACK
0.079124100,270,~(0x7E),SOH(0x01),Write,ACK
0.079369870,272,~(0x7E),1(0x31),Write,ACK
0.079462450,272,~(0x7E),SOH(0x01),Write,ACK
0.079708190,274,~(0x7E),2(0x32),Write,ACK
0.079800760,274,~(0x7E),NUL(0x00),Write,NAK
0.080046820,276,~(0x7E),3(0x33),Write,ACK
0.080139490,276,~(0x7E),SOH(0x01),Write,ACK
0.080385340,278,~(0x7E),4(0x34),Write,ACK
0.080477910,278,~(0x7E),SOH(0x01),Write,ACK
0.080713450,280,DEL(0x7F),SUB(0x1A),Read,NAK
0.080806000,280,DEL(0x7F),NUL(0x00),Read,NAK
0.081061540,284,~(0x7E),6(0x36),Write,ACK
0.081154110,284,~(0x7E),NUL(0x00),Write,NAK
0.081385090,286,DEL(0x7F),ESC(0x1B),Read,NAK
0.081477680,286,DEL(0x7F),NUL(0x00),Read,ACK
0.081733750,288,~(0x7E),8(0x38),Write,ACK
0.081826320,288,~(0x7E),SOH(0x01),Write,ACK
0.082062140,290,DEL(0x7F),FS (0x1C),Read,NAK
0.082154720,290,DEL(0x7F),NUL(0x00),Read,NAK
0.082410540,292,~(0x7E),:(0x3A),Write,ACK
0.082503140,292,~(0x7E),SOH(0x01),Write,ACK
0.082748540,294,~(0x7E),;(0x3B),Write,ACK
0.082841210,294,~(0x7E),SOH(0x01),Write,ACK
0.083087140,296,~(0x7E),>(0x3E),Write,ACK
0.083169430,296,~(0x7E),NUL(0x00),Write,NAK
0.083425060,298,~(0x7E),=(0x3D),Write,ACK
0.083517640,298,~(0x7E),SOH(0x01),Write,ACK
0.083748610,300,DEL(0x7F),US (0x1F),Read,ACK
0.083841200,300,DEL(0x7F),NUL(0x00),Read,NAK
0.084096670,302,~(0x7E),?(0x3F),Write,ACK
0.084189240,302,~(0x7E),SOH(0x01),Write,ACK
0.084434640,304,~(0x7E),@(0x40),Write,ACK
0.084527210,304,~(0x7E),SOH(0x01),Write,NAK
0.084773250,306,~(0x7E),@(0x40),Write,NAK
0.084855540,306,~(0x7E),NUL(0x00),Write,NAK
0.085111090,308,~(0x7E),B(0x42),Write,ACK
0.085203660,308,~(0x7E),SOH(0x01),Write,ACK
0.085449800,310,~(0x7E),C(0x43),Write,NAK
0.085532100,310,~(0x7E),NUL(0x00),Write,NAK
0.085775250,312,DEL(0x7F),"(0x22),Read,ACK
0.085867840,312,DEL(0x7F),NUL(0x00),Read,NAK
0.099744610,314,~(0x7E),E(0x45),Write,ACK
0.099837160,314,~(0x7E),SOH(0x01),Write,ACK
0.100103420,316,~(0x7E),F(0x46),Write,ACK
0.100196000,316,~(0x7E),SOH(0x01),Write,ACK
0.100432310,318,DEL(0x7F),#(0x23),Read,NAK
0.100525000,318,DEL(0x7F),NUL(0x00),Read,NAK
0.100781190,320,~(0x7E),H(0x48),Write,ACK
0.100873800,320,~(0x7E),SOH(0x01),Write,ACK
0.101119070,322,~(0x7E),I(0x49),Write,ACK
0.101211650,322,~(0x7E),SOH(0x01),Write,ACK
0.101463620,324,~(0x7E),%(0x25),Write,ACK
0.101556170,324,~(0x7E),NUL(0x00),Write,ACK
0.102115440,326,~(0x7E),EOT(0x04),Write,ACK
0.102208100,326,~(0x7E),NUL(0x00),Write,ACK
0.102443000,330,?(0x3F),STX(0x02),Read,NAK
0.102535590,330,?(0x3F),NUL(0x00),Read,ACK
0.102789290,334,~(0x7E),ACK(0x06),Write,ACK
0.102881930,334,~(0x7E),NUL(0x00),Write,ACK
0.103125750,336,~(0x7E),BEL(0x07),Write,ACK
0.103218340,336,~(0x7E),NUL(0x00),Write,ACK
0.103452360,338,~(0x7E),EOT(0x04),Write,ACK
0.103545020,338,~(0x7E),NUL(0x00),Write,ACK
0.103798310,340,~(0x7E),HT (0x09),Write,ACK
0.103890890,340,~(0x7E),NUL(0x00),Write,ACK
0.104140720,342,~(0x7E),LF (0x0A),Write,ACK
0.104233300,342,~(0x7E),NUL(0x00),Write,ACK
0.104474980,344,~(0x7E),VT (0x0B),Write,ACK
0.104567560,344,~(0x7E),NUL(0x00),Write,ACK
0.104810540,346,~(0x7E),FF (0x0C),Write,ACK
0.104903130,346,~(0x7E),NUL(0x00),Write,ACK
0.105146580,348,~(0x7E),CR (0x0D),Write,ACK
0.105239250,348,~(0x7E),NUL(0x00),Write,ACK
0.105482750,350,~(0x7E),ETX(0x03),Write,NAK
0.105554760,350,~(0x7E),NUL(0x00),Write,ACK
0.105818530,352,~(0x7E),SI (0x0F),Write,NAK
0.105900830,352,~(0x7E),NUL(0x00),Write,ACK
0.106170380,354,~(0x7E),DLE(0x10),Write,ACK
0.106262960,354,~(0x7E),NUL(0x00),Write,ACK
0.106508610,356,~(0x7E),DC1(0x11),Write,ACK
0.106601190,356,~(0x7E),NUL(0x00),Write,ACK
0.106844280,358,~(0x7E),EM (0x19),Write,ACK
0.106926570,358,~(0x7E),NUL(0x00),Write,ACK
0.107179530,360,~(0x7E),DC3(0x13),Write,ACK
0.107272110,360,~(0x7E),(198)(0xC6),Write,ACK
0.107515240,362,~(0x7E),DC4(0x14),Write,ACK
0.107607820,362,~(0x7E),p(0x70),Write,NAK
0.107850880,364,~(0x7E),NAK(0x15),Write,ACK
0.107943460,364,~(0x7E),NUL(0x00),Write,ACK
0.108186120,366,~(0x7E),SYN(0x16),Write,ACK
0.108278700,366,~(0x7E),(198)(0xC6),Write,ACK
0.108513210,368,DEL(0x7F),VT (0x0B),Read,NAK
0.108605790,368,DEL(0x7F),0(0x30),Read,NAK
0.108857050,370,~(0x7E),CAN(0x18),Write,ACK
0.108949640,370,~(0x7E),NUL(0x00),Write,ACK
0.109193840,372,~(0x7E),EM (0x19),Write,ACK
0.109286420,372,~(0x7E),(198)(0xC6),Write,ACK
0.109529580,374,~(0x7E),SUB(0x1A),Write,ACK
0.109622170,374,~(0x7E),p(0x70),Write,NAK
0.109865560,376,~(0x7E),ESC(0x1B),Write,ACK
0.109958150,376,~(0x7E),NUL(0x00),Write,ACK
0.110201600,378,~(0x7E),FS (0x1C),Write,ACK
0.110294180,378,~(0x7E),NUL(0x00),Write,ACK
0.110536180,380,~(0x7E),GS (0x1D),Write,ACK
0.110628750,380,~(0x7E),NUL(0x00),Write,ACK
0.110871950,382,~(0x7E),RS (0x1E),Write,ACK
0.110964530,382,~(0x7E),NUL(0x00),Write,ACK
0.111207440,384,~(0x7E),US (0x1F),Write,ACK
0.111300020,384,~(0x7E),NUL(0x00),Write,ACK
0.111533330,386,~(0x7E),DLE(0x10),Write,ACK
0.111625910,386,~(0x7E),NUL(0x00),Write,ACK
0.111879590,388,~(0x7E),!(0x21),Write,ACK
0.111972160,388,~(0x7E),NUL(0x00),Write,ACK
0.112215120,390,~(0x7E),1(0x31),Write,ACK
0.112297440,390,~(0x7E),NUL(0x00),Write,ACK
0.112550780,392,~(0x7E),#(0x23),Write,ACK
0.112643360,392,~(0x7E),NUL(0x00),Write,ACK
0.112901700,394,DEL(0x7F),DC2(0x12),Read,ACK
0.112994270,394,DEL(0x7F),NUL(0x00),Read,ACK
0.113248310,396,~(0x7E),SOH(0x01),Write,ACK
0.113340890,396,~(0x7E),NUL(0x00),Write,ACK
0.113584260,398,~(0x7E),STX(0x02),Write,ACK
0.113676850,398,~(0x7E),NUL(0x00),Write,ACK
0.113920860,400,~(0x7E),ETX(0x03),Write,ACK
0.114013440,400,~(0x7E),NUL(0x00),Write,ACK
0.114256580,402,~(0x7E),%(0x25),Write,ACK
0.114349170,402,~(0x7E),NUL(0x00),Write,ACK
0.115993340,404,DEL(0x7F),DC3(0x13),Read,ACK
0.116085920,404,DEL(0x7F),NUL(0x00),Read,NAK
0.116340230,406,~(0x7E),'(0x27),Write,ACK
0.116432810,406,~(0x7E),NUL(0x00),Write,NAK
0.116676220,408,~(0x7E),((0x28),Write,ACK
0.116768800,408,~(0x7E),NUL(0x00),Write,NAK
0.117014090,410,~(0x7E),)(0x29),Write,ACK
0.117106670,410,~(0x7E),SOH(0x01),Write,ACK
0.117361820,412,~(0x7E),*(0x2A),Write,ACK
0.117454400,412,~(0x7E),SOH(0x01),Write,ACK
0.117699660,414,~(0x7E),+(0x2B),Write,ACK
0.117792240,414,~(0x7E),SOH(0x01),Write,ACK
0.132004390,416,~(0x7E),&(0x26),Write,ACK
0.132086690,416,~(0x7E),NUL(0x00),Write,NAK
0.132363750,418,~(0x7E),-(0x2D),Write,NAK
0.132446040,418,~(0x7E),NUL(0x00),Write,ACK
0.132703770,420,~(0x7E),.(0x2E),Write,ACK
0.132796410,420,~(0x7E),SOH(0x01),Write,ACK
0.133053130,422,~(0x7E),/(0x2F),Write,ACK
0.133145700,422,~(0x7E),SOH(0x01),Write,ACK
0.133394750,424,~(0x7E),0(0x30),Write,ACK
0.133477060,424,~(0x7E),NUL(0x00),Write,NAK
0.133733030,426,~(0x7E),1(0x31),Write,ACK
0.133825590,426,~(0x7E),SOH(0x01),Write,ACK
0.134117250,428,~(0x7E),2(0x32),Write,ACK
0.134209830,428,~(0x7E),SOH(0x01),Write,ACK
0.134455510,430,~(0x7E),3(0x33),Write,ACK
0.134548100,430,~(0x7E),SOH(0x01),Write,ACK
0.134792650,432,~(0x7E),4(0x34),Write,ACK
0.134885220,432,~(0x7E),SOH(0x01),Write,ACK
0.135130990,434,~(0x7E),5(0x35),Write,ACK
0.135223570,434,~(0x7E),SOH(0x01),Write,ACK
0.135469230,436,~(0x7E),6(0x36),Write,ACK
0.135561810,436,~(0x7E),NUL(0x00),Write,NAK
0.135807890,438,~(0x7E),7(0x37),Write,ACK
0.135900470,438,~(0x7E),SOH(0x01),Write,ACK
0.136146250,440,~(0x7E),8(0x38),Write,ACK
0.136238830,440,~(0x7E),SOH(0x01),Write,ACK
0.136483820,442,~(0x7E),9(0x39),Write,ACK
0.136576390,442,~(0x7E),SOH(0x01),Write,ACK
0.136821220,444,~(0x7E),:(0x3A),Write,ACK
0.136913810,444,~(0x7E),SOH(0x01),Write,ACK
0.137154980,446,~(0x7E),;(0x3B),Write,ACK
0.137247570,446,~(0x7E),SOH(0x01),Write,ACK
0.137492970,448,~(0x7E),<(0x3C),Write,ACK
0.137585550,448,~(0x7E),SOH(0x01),Write,ACK
0.137831200,450,~(0x7E),=(0x3D),Write,ACK
0.137923790,450,~(0x7E),SOH(0x01),Write,ACK
0.138169250,452,~(0x7E),>(0x3E),Write,ACK
0.138261830,452,~(0x7E),SOH(0x01),Write,ACK
0.138507130,454,~(0x7E),?(0x3F),Write,ACK
0.138599710,454,~(0x7E),SOH(0x01),Write,ACK
0.138845340,456,~(0x7E),(SP)(0x20),Write,ACK
0.138927640,456,~(0x7E),NUL(0x00),Write,NAK
0.139185500,458,~(0x7E),A(0x41),Write,ACK
0.139278080,458,~(0x7E),SOH(0x01),Write,ACK
0.139519090,460,~(0x7E),B(0x42),Write,ACK
0.139611810,460,~(0x7E),SOH(0x01),Write,ACK
0.139857160,462,~(0x7E),C(0x43),Write,ACK
0.139949740,462,~(0x7E),NUL(0x00),Write,NAK
0.140195450,464,~(0x7E),D(0x44),Write,ACK
0.140288050,464,~(0x7E),SOH(0x01),Write,ACK
0.140533730,466,~(0x7E),b(0x62),Write,NAK
0.140616070,466,~(0x7E),NUL(0x00),Write,NAK
0.140872460,468,~(0x7E),F(0x46),Write,ACK
0.140965040,468,~(0x7E),SOH(0x01),Write,ACK
0.141210480,470,~(0x7E),G(0x47),Write,ACK
0.141303020,470,~(0x7E),NUL(0x00),Write,NAK
0.141551370,472,~(0x7E),H(0x48),Write,ACK
0.141643950,472,~(0x7E),SOH(0x01),Write,NAK
0.141885130,474,~(0x7E),d(0x64),Write,NAK
0.141957150,474,~(0x7E),(128)(0x80),Write,ACK
0.142228310,476,~(0x7E),%(0x25),Write,ACK
0.142320890,476,~(0x7E),NUL(0x00),Write,ACK
0.142828790,478,~(0x7E),ACK(0x06),Write,ACK
0.142911070,478,~(0x7E),NUL(0x00),Write,ACK
0.143156590,480,DEL(0x7F),STX(0x02),Read,NAK
0.143249180,480,DEL(0x7F),NUL(0x00),Read,ACK
0.143503540,482,~(0x7E),ACK(0x06),Write,ACK
0.143596200,482,~(0x7E),NUL(0x00),Write,ACK
0.143828990,484,?(0x3F),ETX(0x03),Read,NAK
0.143921570,484,?(0x3F),NUL(0x00),Read,ACK
0.144165050,486,?(0x3F),EOT(0x04),Read,ACK
0.144257630,486,?(0x3F),NUL(0x00),Read,ACK
0.144511650,488,~(0x7E),HT (0x09),Write,ACK
0.144604240,488,~(0x7E),NUL(0x00),Write,ACK
